#N E pmin p1min pmax wmin wmax wave
8724 115063 8.46e-13 8.46e-13 0.99892 0 2147483653.96603 74654.9039678011
#nodeindex nodename nodeweight
748 EIF4G1 0.0057207
749 STK40 0.016511
750 TIMM10 0.0595
751 LMAN2 0.0087101
752 ETV5 0.060461
753 NCOR1 0.00024732
754 CGB3 0.060759
755 ZDHHC5 0.060975
756 MRPL3 0.037195
757 FBXO45 0.003472
758 CFH 0.027983
759 ZNF573 0.061282
760 L1TD1 0.061591
761 CD300LG 0.061657
762 SREBF1 0.011379
763 OR5I1 0.062192
764 GRM8 0.00078532
765 ZBTB4 0.050333
766 SECISBP2 0.062576
767 CWC25 0.016511
768 TMEM196 0.062721
769 SH3GLB1 0.0032162
770 SMAD5 0.0034711
771 FAM168A 1.14e-05
772 LRRC4B 0.0632
773 TBCB 0.0084023
774 TAS1R3 0.06341
775 C8A 0.063636
776 TBC1D4 0.015436
777 SLC22A18AS 0.063875
778 VAMP3 0.00012572
779 OR2G6 0.06468
780 NADK 0.0017907
781 TRPM7 0.064909
782 APOA4 0.0031606
783 APTX 0.034853
784 CTNND2 0.027956
785 ASPSCR1 0.0020125
786 SKAP1 0.0076364
787 NCAPG2 0.013764
788 LCN1 0.065519
789 JMJD7 0.062722
790 MGAT1 0.011742
791 ITGA2 0.00097522
792 KCNE1 0.065696
793 HRNR 0.046338
794 BLMH 0.02672
795 HECTD3 0.010985
796 PLEKHN1 0.0065978
797 PHF19 0.0077488
798 SRFBP1 0.0020125
799 NHLRC3 0.046504
800 NDUFS2 0.0012552
801 AQP10 0.00012572
802 FAM102B 0.06695
803 ADAMTS2 0.0055134
804 TTC39B 0.067034
805 TRNAU1AP 0.067059
806 MGAT4B 0.067365
807 TMEM161A 0.028216
808 RD3 0.044044
809 HOXB4 0.014066
810 HERC1 0.010716
811 KCNAB3 0.020693
812 WDR87 0.067973
813 TPM1 0.002125
814 CARD11 0.026846
815 PDZRN3 0.042147
816 ZNF324B 0.032564
817 MAN2B1 0.069114
818 SLC25A23 0.069124
819 CHRD 0.069196
820 ACOT7 0.026109
821 CHD3 0.0031777
822 FEZF1 0.069303
823 DIXDC1 0.029353
824 JAK1 1.14e-05
825 TOMM70 0.060618
826 SSNA1 0.010888
827 TPRN 0.069455
828 HBG2 0.062775
829 ZNF791 0.06969
830 IL6R 0.023465
831 ZPR1 0.011499
832 HORMAD1 0.070044
833 TRIM16L 0.070052
834 INCENP 0.023376
835 CLCF1 0.046338
836 KRT35 0.070386
837 RAD17 0.0024006
838 SH3D21 0.07052
839 MPP2 0.070617
840 HMG20B 0.044842
841 PLEKHA8 0.070954
842 FUT3 0.071207
843 ADAM30 0.066968
844 CBR1 0.040126
845 OR1N2 0.071582
846 RIMS3 0.0014513
847 RNF180 0.071639
848 MKRN2 0.025372
849 ASPN 0.07176
850 PMPCB 0.0030726
851 CA6 0.071924
852 FASTK 0.017364
853 ABCA2 0.011742
854 POR 0.028519
855 TUBG2 0.010888
856 NDUFV3 0.052973
857 OR8H2 0.072807
858 APC2 0.072954
859 THSD1 0.073113
860 ERVW-1 0.073205
861 LYPD3 0.0094005
862 ACAD8 0.052973
863 DDI2 0.051265
864 TNPO3 0.031293
865 FOSB 0.032083
866 NELL1 0.03636
867 SBK3 0.019575
868 GOLPH3L 0.033868
869 PHPT1 0.069751
870 PIK3R1 5.17e-09
871 GNB4 0.029228
872 IGSF11 0.024032
873 ZP3 0.071334
874 GPATCH3 0.074821
875 SC5D 0.061736
876 ALG11 0.075204
877 TMEM45A 0.0086519
878 DNAH1 0.075363
879 NLN 0.075441
880 ADIPOQ 0.00012572
881 HK3 0.0016717
882 SNAPC2 0.075879
883 CSK 0.0094005
884 PDZD2 0.065139
885 B4GALT3 0.011742
886 TEK 0.0094005
887 DLAT 0.0049775
888 OR9G4 0.076244
889 CPT1A 0.076281
890 GID4 0.041994
891 SPRR1A 0.076447
892 ASZ1 0.076468
893 TTC19 0.063875
894 GALK2 0.076854
895 SNRNP70 0.00033197
896 MOBP 0.077101
897 GPSM2 0.027956
898 RRP1B 0.049731
899 RASD1 0.032578
900 PARS2 0.052973
901 VWA5B1 0.077309
902 HES7 0.077383
903 ETV3 0.077436
904 KRT36 0.019575
905 CAMKK1 0.038263
906 MEGF6 0.077692
907 AGK 0.060618
908 RPL36 0.00084448
909 COX19 0.077833
910 CENPP 2.39e-06
911 KCTD6 0.036548
912 OR52E8 0.078075
913 GRK2 0.004287
914 DISP1 0.07835
915 FAM81B 0.078354
916 WIZ 0.0056939
917 OR6V1 0.078892
918 CKAP2 0.078933
919 CSTA 0.079038
920 BOC 0.024032
921 CTSS 0.0068536
922 IRF7 0.00018972
923 ALOXE3 0.079438
924 SPINK1 0.079453
925 IKBKE 2.39e-06
926 RNASEH2C 0.079595
927 VCAM1 0.0018674
928 SPRR1B 0.079697
929 GNA11 0.004287
930 CYREN 0.080053
931 TEX19 0.080093
932 SHPK 0.080225
933 FMO3 0.080499
934 PDCD2L 0.015868
935 SIPA1L2 0.0013045
936 FBXO4 0.051733
937 YWHAG 0.00018941
938 FAAP24 0.059971
939 TMEM245 0.073287
940 TNFRSF19 0.00015179
941 EIF3F 0.013823
942 KCNA10 0.005306
943 DDX25 0.081765
944 PLA1A 0.081857
945 FAM20A 0.081914
946 C1QTNF9 0.037545
947 OR4P4 0.081941
948 RHBDF2 0.082035
949 MRTO4 0.014066
950 TOMM20 0.0027026
951 BST2 0.0073354
952 MTX1 0.06938
953 HENMT1 0.082656
954 ARIH2 0.035859
955 LIG4 0.082968
956 USP33 0.05134
957 ACO1 0.083061
958 ZWILCH 0.023376
959 CHST2 0.036088
960 POLR1D 0.0057362
961 TOM1L2 0.083363
962 LAT2 0.0017907
963 CHID1 0.083833
964 CDKN2AIPNL 0.012174
965 NTM 0.031605
966 CACNA2D3 0.084407
967 GNG5 0.0087528
968 DVL3 0.012443
969 BECN2 0.0089208
970 LAD1 0.03569
971 CTTN 0.065139
972 TMPPE 0.00012572
973 DDX5 0.00079022
974 CHI3L1 0.086
975 ZNF285 0.086072
976 LHX3 0.0077488
977 BARX1 0.033224
978 TMX2 0.0014904
979 FUZ 0.084848
980 SLC66A1L 0.086582
981 AGGF1 0.018449
982 PCSK5 0.013327
983 KLF16 0.016098
984 IER5 0.055742
985 TSPOAP1 5.17e-09
986 NAA16 0.087135
987 CA14 0.0039132
988 SERF2 0.033977
989 ELP1 0.015531
990 PTCH2 0.087553
991 SIK2 0.055742
992 PRDX5 0.079477
993 ZNF543 0.088022
994 NACC1 0.025375
995 PEA15 0.014446
996 PLEKHO2 0.088381
997 ZNF585A 0.088388
998 KCNH1 0.067943
999 C1orf105 0.074407
1000 IGFN1 0.0086943
1001 NR0B2 0.014066
1002 TCF7 0.088644
1003 MRPS36 0.052973
1004 ACE 0.02555
1005 ULK2 0.010335
1006 CRABP1 0.027983
1007 CTNNAL1 0.043431
1008 SIK1 0.00033197
1009 PDIA3 0.00097522
1010 RNF2 0.0027026
1011 MTURN 0.034382
1012 OR5T3 0.09009
1013 FAM98C 0.090173
1014 RFPL4A 0.090272
1015 SLC9A3 0.090298
1016 PARVA 0.058394
1017 IFFO2 0.090568
1018 ADAM10 0.00084448
1019 HIPK4 0.013764
