#N E pmin p1min pmax wmin wmax wave
14607 171877 8.4623e-13 8.4623e-13 0.99601 0 2147483653.96645 74966.5803341096
#nodeindex nodename nodeweight
842 DNAJC13 0.013966
843 ZFR 0.033479
844 PRIMPOL 0.031946
845 PAQR5 0.033562
846 DGKZ 0.0076364
847 USP34 0.023809
848 TAOK2 0.0035679
849 SYNGAP1 0.025027
850 TOMM34 0.0054795
851 NUP37 0.0016238
852 GALNT1 0.0030367
853 C3orf58 0.012672
854 MASP1 0.033904
855 ADAMTS20 3.2797e-07
856 HIST1H2BL 0.0013631
857 TOM1L1 0.033982
858 ADD2 0.034042
859 CCDC168 0.034043
860 EIF5 3.3088e-07
861 CFD 0.012202
862 EPC1 0.021819
863 DNAH17 7.3017e-06
864 FOXP1 0.034286
865 HOXC4 0.00011999
866 GANC 0.034323
867 GPS1 2.3947e-06
868 KLF5 0.024743
869 AP2M1 0.016523
870 GSTO2 0.0012319
871 SLC30A8 0.0020377
872 EPB41L4B 0.034554
873 NPM3 0.034574
874 SOX11 0.0001355
875 HPS6 0.034623
876 SUPT20H 0.012174
877 CNTROB 0.034853
878 SMARCC2 0.0019822
879 MICU1 0.0083852
880 SLC30A1 0.0097482
881 SCNN1D 0.013764
882 TECPR1 0.035387
883 CSN1S1 0.035395
884 BRDT 0.035412
885 UBD 2.2596e-06
886 NEBL 0.035625
887 SFN 0.00033197
888 TAF1A 0.02085
889 SSH3 0.03583
890 TRIM17 0.03585
891 SGCE 0.02429
892 HIST1H1A 0.007647
893 OMD 0.021484
894 NUDT5 0.036174
895 OR2AE1 0.036359
896 SLTM 0.03636
897 CDCA7 0.0024006
898 RANBP10 0.036409
899 CD63 0.022522
900 INHBA 0.0020925
901 STAT6 0.0008416
902 REXO1 0.036555
903 TECTA 0.036605
904 TMEM181 0.036742
905 CCNO 0.011608
906 UNC93B1 0.037063
907 FTH1 1.5055e-11
908 GABPB1 0.037255
909 PRRC1 0.037298
910 TPRG1L 0.023988
911 YWHAB 1.1382e-05
912 POP7 0.031315
913 CAPN3 0.00018941
914 C1QL2 0.03762
915 WWP2 0.015531
916 SLMAP 0.012791
917 OR52R1 0.037763
918 FAT4 0.025027
919 CXCL12 0.00036077
920 CENPC 0.037865
921 ZSWIM7 0.017076
922 ZFYVE21 0.037952
923 RPL9 0.00027064
924 CCDC96 0.038037
925 ESRRA 0.00093368
926 BLOC1S1 0.034623
927 TMED10 0.00050579
928 FLG2 0.038175
929 CAMK4 0.010897
930 SUPT7L 0.012174
931 ASNS 0.028424
932 PARP15 0.038412
933 PDE6H 0.038418
934 CMTM7 0.038638
935 ST13 0.0054795
936 LMO3 0.03877
937 DCDC1 0.038857
938 PEG10 0.02484
939 MIIP 0.038996
940 DGCR8 0.037525
941 ARHGAP12 0.039071
942 NEK9 7.0775e-05
943 NETO1 0.00049584
944 SAA4 0.0086519
945 GNL1 0.031315
946 KRT20 0.031348
947 ALPI 0.015485
948 CWC27 0.0065998
949 RSRC1 0.012791
950 KIAA1217 0.039499
951 RFC4 0.01675
952 P2RX4 0.028007
953 SNX10 0.0088852
954 SYCP3 0.0042004
955 CYFIP2 0.0046696
956 LYZ 0.039738
957 DHDDS 0.003425
958 UTP15 0.0054781
959 TTLL9 0.039851
960 GUF1 0.039861
961 GLDC 0.039889
962 SPTA1 0.039952
963 FGFR3 0.0027275
964 GLG1 0.039983
965 SKI 0.017292
966 COL4A3BP 0.020082
967 TNIK 0.040126
968 C8orf37 0.040174
969 TIMP3 0.0015226
970 USP41 0.040258
971 PXMP4 0.019555
972 ABCF3 0.040283
973 ARL5C 0.040301
974 BAIAP2L1 0.040317
975 RARRES1 0.040323
976 C6orf226 0.04045
977 SNRNP25 0.040462
978 APOL1 0.0086519
979 CELA2B 0.04055
980 PTEN 2.2596e-06
981 FASTKD5 0.040614
982 C7orf43 0.040618
983 THAP3 0.040744
984 GFM1 0.015347
985 DAB2IP 0.040906
986 F12 0.0032182
987 DYDC2 0.04093
988 DNAJA3 0.0054795
989 TAS2R38 0.041128
990 MRPL52 0.015347
991 MPST 0.041156
992 FOLH1 0.041234
993 TRAPPC9 0.00050579
994 ACTL10 0.041298
995 NPR3 0.041376
996 CCDC137 0.04145
997 WFDC6 0.041482
