#N E pmin p1min pmax wmin wmax wave
14527 152820 2.9689e-18 2.9689e-18 0.99823 0 2147483648.22813 56210.4023760291
#nodeindex nodename nodeweight
916 EVI5 0.0069849
917 CMC2 0.017902
918 WDFY2 0.017913
919 PEPD 1.6669e-06
920 CCDC178 0.017928
921 COMT 1.1404e-05
922 DHRS3 0.018068
923 LCA5L 0.018092
924 TRIM46 0.015031
925 CCDC172 0.01821
926 RPTOR 2.0025e-05
927 RIC8A 0.0064761
928 TRRAP 2.7233e-10
929 TAB1 0.0010935
930 ERAP2 0.018637
931 VWF 8.0829e-06
932 LIMS2 0.011615
933 TRIM41 0.018771
934 NLK 0.0010935
935 ATP6V1A 3.8065e-06
936 CDIP1 0.018836
937 VEPH1 0.018894
