#N E pmin p1min pmax wmin wmax wave
7723 65205 6.87e-14 6.87e-14 0.9971 0 2147483652.3 263475.691824751
#nodeindex nodename nodeweight
965 AIM2 0.063485
966 C5orf30 0.06383
967 PDGFRB 1.23e-05
968 ZNF445 0.064395
969 NXNL2 0.064577
970 NOX4 0.00011826
971 DOCK3 0.020797
972 CRYBA1 0.065506
973 AMACR 0.011131
974 FAM216B 0.065591
975 TRMT10C 0.065638
976 ATP12A 0.00043428
977 RGS9BP 0.022844
978 MECOM 2.98e-05
979 CYGB 0.0089348
980 TEAD1 0.05041
981 DNAJC16 0.023028
982 TNFSF10 0.014794
983 GLIS3 0.066287
984 NME1 4.17e-05
985 LRRC39 0.066609
986 RRAGA 0.018232
987 GALE 0.014033
988 ATP13A2 0.054199
989 SRD5A1 0.066991
990 STARD10 0.067354
